GSM5956321	GSM5956322	GSM5956323	GSM5956324	GSM5956325	GSM5956326	GSM5956327	GSM5956328	GSM5956329	GSM5956330	GSM5956331	GSM5956332	GSM5956333	GSM5956334	GSM5956335	GSM5956336	GSM5956337	GSM5956338
chr17_26692135	11.1111111111111	13.2222222222222	14.7777777777778	1.88888888888889	15.7777777777778	5.77777777777778	3.38888888888889	6.88888888888889	9.55555555555556	5.44444444444444	6.33333333333333	8.44444444444444	8.66666666666667	13.1666666666667	11.1111111111111	7.44444444444444	17.8888888888889	2.61111111111111
chr1_105820910	5.55555555555556	2	4.05555555555556	3.38888888888889	2.66666666666667	0.888888888888889	8.05555555555556	5.88888888888889	3	4.66666666666667	13.7777777777778	5.77777777777778	6.33333333333333	9.22222222222222	12.8333333333333	3	7.83333333333333	8.33333333333333
chr2_95444266	14.5	16.2222222222222	12.5	12.1111111111111	5.44444444444444	10.2222222222222	12.2222222222222	13.7777777777778	7.83333333333333	21.1111111111111	11.1666666666667	6.88888888888889	5.88888888888889	10.2777777777778	9.05555555555556	9.22222222222222	8.11111111111111	12.9444444444444
chr8_97296131	29.1111111111111	34.6666666666667	22.8888888888889	16.8888888888889	21.1111111111111	28.2222222222222	13.5555555555556	25.8888888888889	29.4444444444444	36.6666666666667	37.7777777777778	24.7222222222222	24.6111111111111	33.1666666666667	37.7777777777778	28	26.3333333333333	28
chr2_131808541	11	5.66666666666667	2.16666666666667	10.9444444444444	13.6666666666667	8.22222222222222	4.61111111111111	5.83333333333333	12.3888888888889	11	15.4444444444444	12.2222222222222	10	10.7777777777778	11	8.72222222222222	7.83333333333333	7.66666666666667
chr6_114724462	7.66666666666667	11.3888888888889	5.11111111111111	20	6.88888888888889	2	11.6666666666667	4.77777777777778	14.4444444444444	9.55555555555556	8.94444444444444	14	9.16666666666667	17.5555555555556	19.9444444444444	5.44444444444444	4.88888888888889	7.11111111111111
chr1_220995708	1.38888888888889	1.55555555555556	3.5	6.44444444444444	2	7.05555555555556	3.66666666666667	7	5.38888888888889	2	3.77777777777778	12.1111111111111	1.94444444444444	4.88888888888889	0.666666666666667	5.33333333333333	4.55555555555556	1.38888888888889
chr8_35175393	10.3333333333333	6.16666666666667	3.66666666666667	3.66666666666667	5.11111111111111	3.77777777777778	2	7.94444444444444	10.8888888888889	4.88888888888889	1.55555555555556	11.1666666666667	6.16666666666667	8.11111111111111	2.72222222222222	4.66666666666667	1.88888888888889	6.66666666666667
chr1_23267615	3.77777777777778	7.72222222222222	7.61111111111111	5.44444444444444	0	6.16666666666667	7.88888888888889	6.16666666666667	15.8888888888889	7.61111111111111	8.44444444444444	5.72222222222222	8.22222222222222	6.22222222222222	10.3333333333333	7.94444444444444	14.9444444444444	0
chr3_154911551	9.16666666666667	9.22222222222222	8.61111111111111	2.88888888888889	7.44444444444444	20.0555555555556	4.22222222222222	10.2222222222222	6.33333333333333	4.66666666666667	15.3333333333333	9.22222222222222	5.77777777777778	8.33333333333333	4.11111111111111	3.88888888888889	11.3333333333333	9
chr3_176020091	5.77777777777778	6.5	5.88888888888889	1.38888888888889	0	2.44444444444444	4.11111111111111	2	4.05555555555556	6.5	5.88888888888889	2.88888888888889	3.88888888888889	3	7.72222222222222	7.94444444444444	4.66666666666667	4.11111111111111
chr5_86512193	17.8888888888889	22.6666666666667	22.5555555555556	14.5555555555556	24.7222222222222	20.8888888888889	19.8333333333333	27.1666666666667	15.1666666666667	13.2222222222222	31.4444444444444	11.1111111111111	25.4444444444444	27.3888888888889	19.4444444444444	9.77777777777778	30.4444444444444	12.2222222222222
chr4_16945474	5.44444444444444	2.94444444444444	11.1111111111111	2.55555555555556	13.0555555555556	8	14.5555555555556	12.1111111111111	5.44444444444444	2.88888888888889	1.55555555555556	3.55555555555556	9.83333333333333	7.16666666666667	7.61111111111111	5.66666666666667	6.55555555555556	5.77777777777778
chr16_55602429	13.5	12.2222222222222	8.44444444444444	10.8888888888889	11.1111111111111	14.7777777777778	15	25.6666666666667	10.3333333333333	12.6666666666667	6.94444444444444	7.61111111111111	6.88888888888889	5.5	7.33333333333333	11.8333333333333	11	5.88888888888889
chr13_97667904	10.8888888888889	19.6666666666667	10.2777777777778	11.3333333333333	13.8888888888889	16.7222222222222	19.4444444444444	16.8888888888889	12.6666666666667	15.3333333333333	19.8333333333333	8.88888888888889	12.6111111111111	14.5555555555556	15.6666666666667	16.6666666666667	12.6666666666667	14.1666666666667
chr1_96437501	1.55555555555556	1.88888888888889	2	2.83333333333333	10.8888888888889	0	6.22222222222222	1.55555555555556	3	4.77777777777778	5.77777777777778	0.111111111111111	0	4.66666666666667	2	11.1111111111111	2.88888888888889	5.44444444444444
chr3_130315449	1.55555555555556	2.11111111111111	3.61111111111111	4.61111111111111	1.55555555555556	3.38888888888889	2	3.11111111111111	6.94444444444444	4.77777777777778	2.55555555555556	7.83333333333333	5.44444444444444	5.88888888888889	2	2	1.55555555555556	3.05555555555556
chr1_200187378	2.66666666666667	2.88888888888889	1.55555555555556	5.88888888888889	1.55555555555556	2.88888888888889	5.44444444444444	0.111111111111111	5.44444444444444	0.111111111111111	4.11111111111111	2.11111111111111	0.111111111111111	3.22222222222222	2	8.83333333333333	2.55555555555556	3.11111111111111
chr1_144107092	8.88888888888889	6.88888888888889	8.11111111111111	12.1111111111111	5.44444444444444	24.6666666666667	9.88888888888889	2.88888888888889	7.66666666666667	4.66666666666667	7.44444444444444	12.5	4.66666666666667	6.61111111111111	4.11111111111111	4.11111111111111	15.3333333333333	9.22222222222222
chr1_144115092	8.44444444444444	0.166666666666667	8.88888888888889	6	2	0.111111111111111	3.77777777777778	8.72222222222222	5.77777777777778	2.11111111111111	4.05555555555556	5.88888888888889	3.66666666666667	3.22222222222222	6.61111111111111	5.88888888888889	4.66666666666667	9.83333333333333
chr3_153997879	10.8888888888889	15.3333333333333	11.8333333333333	13.2222222222222	11	7.44444444444444	14.7777777777778	6.44444444444444	7.16666666666667	14.4444444444444	13.5	14.5555555555556	31	13.1111111111111	8.44444444444444	5.38888888888889	15.4444444444444	11
chr10_4862570	1.55555555555556	7.27777777777778	11.1111111111111	5.88888888888889	8.44444444444444	2	8.33333333333333	4.77777777777778	3.66666666666667	4.77777777777778	11	6.5	6.05555555555556	6.16666666666667	1.94444444444444	5.38888888888889	7.55555555555556	13.7777777777778
chr15_59534327	3.66666666666667	5.38888888888889	5.44444444444444	8.44444444444444	7.61111111111111	3.66666666666667	12.2222222222222	8.33333333333333	2.55555555555556	11.3333333333333	2.55555555555556	1.66666666666667	0	3.77777777777778	2.88888888888889	4.77777777777778	4.61111111111111	9.22222222222222
chr5_110056018	2.11111111111111	14.7777777777778	3.88888888888889	0.5	3.66666666666667	6.88888888888889	12.6666666666667	1.66666666666667	4.11111111111111	10.7777777777778	12.8888888888889	3.66666666666667	8.33333333333333	7.72222222222222	2.55555555555556	33.1666666666667	42.1666666666667	41
chr16_18624213	5.5	3.77777777777778	5.5	2.72222222222222	3.77777777777778	6.88888888888889	8.5	5.44444444444444	3	0.444444444444444	0.444444444444444	9.77777777777778	4.88888888888889	2.33333333333333	9.83333333333333	2.33333333333333	3.55555555555556	1.16666666666667
chr16_18626213	13.5555555555556	22.6666666666667	25.8888888888889	20.4444444444444	25.8888888888889	14.5555555555556	31	7.77777777777778	15.6666666666667	22.4444444444444	11.8333333333333	15.0555555555556	16.7222222222222	16.2222222222222	8.44444444444444	6.11111111111111	20.5	7.66666666666667
chr16_18632213	3	5.88888888888889	6.11111111111111	0.444444444444444	3	9.55555555555556	8.44444444444444	4.88888888888889	3	2.44444444444444	9.22222222222222	10.3333333333333	15	2.88888888888889	3.5	1	6.38888888888889	9.22222222222222
chr16_18635213	7.33333333333333	8.11111111111111	12.1111111111111	5.11111111111111	14.1666666666667	16.5	12.1111111111111	17.5555555555556	8.11111111111111	14.8333333333333	13.2222222222222	8.5	15.8888888888889	9	9.22222222222222	6.88888888888889	20.4444444444444	11.1111111111111
chr16_18647213	2	7.77777777777778	2	4.77777777777778	5.5	3.77777777777778	4.77777777777778	0	3.66666666666667	5.44444444444444	3.05555555555556	5.16666666666667	2	6.11111111111111	4.88888888888889	0.666666666666667	6	7.44444444444444
chr18_22533590	0.666666666666667	2	9.5	0	0.888888888888889	2	4.77777777777778	5.77777777777778	0.666666666666667	12.2222222222222	5.88888888888889	1.88888888888889	3.66666666666667	4.61111111111111	1.88888888888889	7.55555555555556	6.16666666666667	2.55555555555556
chr7_59676932	3.66666666666667	6.55555555555556	6.88888888888889	5.44444444444444	0.111111111111111	3.66666666666667	12.8888888888889	8.44444444444444	5.61111111111111	9.16666666666667	11	5.44444444444444	1.88888888888889	8.38888888888889	4.77777777777778	8.44444444444444	8.44444444444444	7
chr11_95437266	22.7777777777778	22.7777777777778	14.1666666666667	18.8888888888889	20	11.1111111111111	10.2222222222222	19.9444444444444	19.4444444444444	15	18.2222222222222	25.6111111111111	13.5	20.7222222222222	16.2222222222222	18.8888888888889	20.0555555555556	12.6666666666667
chr5_144515907	13.2222222222222	18.2222222222222	5.11111111111111	4.88888888888889	6.11111111111111	5.44444444444444	9.55555555555556	4.61111111111111	8.88888888888889	3.77777777777778	8.44444444444444	13.5	7.33333333333333	5.88888888888889	1.88888888888889	1.88888888888889	12.6666666666667	4.88888888888889
chr5_144589949	22.2222222222222	0	12.8888888888889	16.7777777777778	14	14	13.7777777777778	7.66666666666667	18.2222222222222	13.0555555555556	14.9444444444444	9.5	9.5	18.2222222222222	3.27777777777778	6.11111111111111	13.7777777777778	5.44444444444444
chr7_113430017	3.22222222222222	1.55555555555556	4.61111111111111	0	6.88888888888889	8.94444444444444	1	4.61111111111111	6.61111111111111	5.88888888888889	7.88888888888889	3.27777777777778	2.88888888888889	5.66666666666667	7.44444444444444	4.61111111111111	7.05555555555556	2.77777777777778
chr1_61576839	8.44444444444444	12.0555555555556	1.55555555555556	3.77777777777778	10.2222222222222	3.55555555555556	9.11111111111111	3.66666666666667	6.33333333333333	3.55555555555556	7.88888888888889	3.77777777777778	1	3.55555555555556	2.55555555555556	0	0	4.66666666666667
chr11_54787320	0	9.22222222222222	3.22222222222222	3.55555555555556	1.05555555555556	2.55555555555556	1.38888888888889	3.66666666666667	1.88888888888889	2	7.33333333333333	4.66666666666667	2.88888888888889	0.444444444444444	1.05555555555556	2.83333333333333	2.55555555555556	4.11111111111111
chr2_90260444	17.0555555555556	29.4444444444444	19.2777777777778	9.11111111111111	15.3333333333333	15.1111111111111	11.7777777777778	19.6666666666667	8.61111111111111	13.7777777777778	22.2777777777778	12.2222222222222	15	14.9444444444444	23.3333333333333	15.3333333333333	23.5555555555556	14.9444444444444
chr2_90265444	13.2222222222222	17.6666666666667	10.7777777777778	14.6666666666667	13.1666666666667	13.2222222222222	6.88888888888889	27.3888888888889	31.7777777777778	52.1111111111111	60	60	27.3888888888889	25.2777777777778	21.5555555555556	60	52.1111111111111	42.1666666666667
chr4_111395505	0.888888888888889	0.555555555555556	7.83333333333333	3.77777777777778	7.22222222222222	6.88888888888889	8.44444444444444	2.88888888888889	3.66666666666667	2	11.1111111111111	8.44444444444444	6.22222222222222	2.61111111111111	6.88888888888889	5.44444444444444	3.27777777777778	4.88888888888889
chr16_15241214	3.77777777777778	7.66666666666667	2.11111111111111	2	2.72222222222222	7.61111111111111	7.83333333333333	6.33333333333333	5.77777777777778	5.44444444444444	4.94444444444444	7.05555555555556	4.94444444444444	4.66666666666667	2	6.94444444444444	10.7777777777778	11.1111111111111
chr7_85250269	14.4444444444444	6.11111111111111	4.66666666666667	7	11	16.8888888888889	10.2222222222222	8.66666666666667	5.55555555555556	12.1111111111111	15.5555555555556	5.77777777777778	25.8888888888889	1.33333333333333	18.8888888888889	3.66666666666667	9.33333333333333	10.2222222222222
chr7_85253269	12.1666666666667	15.4444444444444	10.5555555555556	10.5555555555556	5.77777777777778	7.72222222222222	1.55555555555556	10.2222222222222	11	8.66666666666667	2	10.2777777777778	7.83333333333333	8.05555555555556	10.2222222222222	8.33333333333333	9.22222222222222	4.05555555555556
chr7_150178065	2.55555555555556	7	4.88888888888889	0.111111111111111	7.77777777777778	4.88888888888889	7.66666666666667	1.38888888888889	2	6.33333333333333	12.8888888888889	2	10.2777777777778	4.55555555555556	3.55555555555556	7.66666666666667	4.77777777777778	13.7777777777778
chr7_62332385	6.44444444444444	6.11111111111111	10.4444444444444	5.5	9.61111111111111	10.8888888888889	10	14.7222222222222	4.55555555555556	0.111111111111111	5.11111111111111	13.8888888888889	10.2222222222222	3.77777777777778	3.77777777777778	5.11111111111111	14.7222222222222	10.2222222222222
chr5_83902261	12.1111111111111	13.2222222222222	15.9444444444444	13.1111111111111	23.5555555555556	15.5	16.6111111111111	11	9	7.05555555555556	6.33333333333333	12.2222222222222	20.5	23.5555555555556	10.6111111111111	7.77777777777778	7.44444444444444	15
chr18_537378	1.66666666666667	7.72222222222222	6	2.22222222222222	8.44444444444444	0	6.16666666666667	4.66666666666667	2.77777777777778	6.66666666666667	3.77777777777778	10.3333333333333	2.16666666666667	2.55555555555556	3	7	0	8.44444444444444
chr3_187863306	16.7777777777778	15.7777777777778	19.9444444444444	14.7777777777778	20.4444444444444	11	18.5	22.4444444444444	18.5	20.4444444444444	6.22222222222222	23.8888888888889	4.66666666666667	11.1111111111111	13.7777777777778	15.7777777777778	4.77777777777778	13.1666666666667
chr4_125256711	7.44444444444444	2	7.77777777777778	4.88888888888889	4.77777777777778	0	2	4.66666666666667	6.72222222222222	6.66666666666667	0	4.66666666666667	7.72222222222222	8.5	5.88888888888889	7	0	4.66666666666667
chr2_105205448	19.8333333333333	4.88888888888889	12.6666666666667	11.8333333333333	4.88888888888889	12.6111111111111	6.22222222222222	15.5	3.77777777777778	11.8333333333333	18.2222222222222	15.3333333333333	10	3	2	1.55555555555556	14.4444444444444	15.5
chr13_60294394	2.55555555555556	2	0	0.166666666666667	3.27777777777778	6.66666666666667	7.61111111111111	2	6.38888888888889	2.22222222222222	4.77777777777778	6.05555555555556	5.38888888888889	4.66666666666667	15	6.22222222222222	6.88888888888889	3.77777777777778
chr4_82112959	12.2222222222222	8.44444444444444	8.44444444444444	9	13.7777777777778	14.7222222222222	3.55555555555556	17.1111111111111	2.88888888888889	3.66666666666667	0	13.5555555555556	16.5555555555556	13.7777777777778	14.7222222222222	15.3333333333333	4.94444444444444	7.88888888888889
chr6_98418450	12.1111111111111	10.2777777777778	12.2222222222222	9.22222222222222	12.8888888888889	4.55555555555556	14.7222222222222	7.61111111111111	16.2222222222222	5.16666666666667	6.88888888888889	9	4.88888888888889	12.6111111111111	15.7777777777778	10.3333333333333	9	10
chr7_60680167	4.77777777777778	13.2222222222222	5.88888888888889	6.61111111111111	0	9.83333333333333	3.55555555555556	3.66666666666667	0	6.55555555555556	0	1.5	3.55555555555556	2	3	6.88888888888889	2	6.88888888888889
chr11_131173079	9	10.7777777777778	5.44444444444444	8.5	4.22222222222222	0	18.7222222222222	14.4444444444444	11	6.55555555555556	10.1111111111111	5.44444444444444	3.55555555555556	7.05555555555556	4.94444444444444	3.44444444444444	10.8888888888889	9.83333333333333
chr5_62818242	2	0	8.72222222222222	8.66666666666667	2.55555555555556	5.88888888888889	2.16666666666667	11.1111111111111	4.88888888888889	4.77777777777778	7.83333333333333	8.05555555555556	2	0	2	0	4.11111111111111	5.88888888888889
chr2_76723490	3	3.55555555555556	5.88888888888889	2.55555555555556	4.11111111111111	10.7777777777778	10.7777777777778	17.5555555555556	7	13.0555555555556	18	9.11111111111111	7.33333333333333	4.11111111111111	13.7777777777778	10.9444444444444	12.5	2.88888888888889
chr6_102172222	2.88888888888889	3	2.66666666666667	6.38888888888889	2.55555555555556	4.77777777777778	3.77777777777778	7.33333333333333	2	0.111111111111111	5.44444444444444	4.77777777777778	2.88888888888889	0.111111111111111	1	5.88888888888889	2.55555555555556	0.888888888888889
chr3_83037631	13.8888888888889	5.44444444444444	10.3333333333333	4.88888888888889	12.6111111111111	4.66666666666667	7.44444444444444	20.4444444444444	9.5	18.8888888888889	2	13.7777777777778	8.66666666666667	6.66666666666667	12.6666666666667	10.2222222222222	6.22222222222222	18.8888888888889
chr7_59371201	10.6111111111111	6.61111111111111	6.33333333333333	13.0555555555556	5.05555555555556	8.44444444444444	15.3333333333333	4.11111111111111	7.44444444444444	8.83333333333333	12.3888888888889	10.2222222222222	10.3888888888889	6.61111111111111	16.7222222222222	3.66666666666667	11.5555555555556	14.7777777777778
chr18_17592936	2	5.5	1.33333333333333	8.72222222222222	2	0.444444444444444	4.61111111111111	0.111111111111111	5.38888888888889	1.16666666666667	2	6.77777777777778	4.66666666666667	0.111111111111111	2.88888888888889	2.94444444444444	2.88888888888889	1.55555555555556
chr5_133946616	1.55555555555556	15.1111111111111	12.8888888888889	10.3333333333333	6.44444444444444	20.4444444444444	11.8333333333333	11	14.5555555555556	8.33333333333333	6.11111111111111	10.9444444444444	6.44444444444444	4.11111111111111	13.2222222222222	7.11111111111111	12.0555555555556	5.05555555555556
chr15_78356187	4.83333333333333	0	6.16666666666667	6.88888888888889	5.88888888888889	1.94444444444444	1.66666666666667	8.11111111111111	1	0.166666666666667	0.166666666666667	0	2	4.11111111111111	6	0	11.8333333333333	8.94444444444444
chr19_6646393	0.444444444444444	3.88888888888889	7.77777777777778	0.444444444444444	0.888888888888889	1.16666666666667	3.55555555555556	10.3333333333333	7.11111111111111	3.77777777777778	2.88888888888889	3.66666666666667	8.5	0.111111111111111	1.66666666666667	1.16666666666667	7.44444444444444	3.77777777777778
chr11_100653609	3.55555555555556	1.16666666666667	3.66666666666667	5.88888888888889	4.77777777777778	7.72222222222222	3.66666666666667	4.05555555555556	6.88888888888889	3.44444444444444	2.94444444444444	2.61111111111111	1.66666666666667	5.44444444444444	0	0.444444444444444	0	8.44444444444444
chr21_11468442	7.55555555555556	2.88888888888889	2.94444444444444	4.66666666666667	1	2.55555555555556	3	3.66666666666667	2	10.2222222222222	3	8.44444444444444	5.77777777777778	7.61111111111111	1.77777777777778	5.88888888888889	2.94444444444444	2
chr2_100522004	6.22222222222222	2	3.66666666666667	1.83333333333333	1.16666666666667	5.55555555555556	6.44444444444444	5.11111111111111	1.88888888888889	4.22222222222222	2.44444444444444	3.66666666666667	4.66666666666667	0.444444444444444	0.444444444444444	4.05555555555556	1.38888888888889	0
chr6_107006271	0.111111111111111	8.11111111111111	0.777777777777778	6.94444444444444	5.88888888888889	3	2.55555555555556	4.88888888888889	6.11111111111111	9.05555555555556	7.83333333333333	5.88888888888889	5.44444444444444	3.77777777777778	1.55555555555556	7.66666666666667	3	5.5
chr3_117555041	4.11111111111111	4.88888888888889	2.55555555555556	6.88888888888889	8.44444444444444	2	1.33333333333333	6.55555555555556	4.05555555555556	6.88888888888889	11.1111111111111	8.33333333333333	1.88888888888889	3.55555555555556	13.5	6.55555555555556	3	0
chr17_70547433	8.72222222222222	11.3333333333333	9	7.83333333333333	3.77777777777778	2	9.33333333333333	9.22222222222222	1.33333333333333	8.44444444444444	10.7777777777778	8.44444444444444	20.4444444444444	3.66666666666667	7	9	22.2222222222222	15.7777777777778
chr2_154954593	16.2222222222222	11.3333333333333	11.3888888888889	13.8888888888889	12.1111111111111	15.8888888888889	13.8888888888889	13.0555555555556	7.83333333333333	14.6111111111111	2	12.7222222222222	14.1666666666667	11.1111111111111	19	19.2777777777778	13.1111111111111	1.88888888888889
chr12_45142222	0	7.94444444444444	4.11111111111111	3.44444444444444	7.11111111111111	5.66666666666667	4.61111111111111	7.22222222222222	4.88888888888889	2.88888888888889	6.16666666666667	4.61111111111111	6.16666666666667	3.77777777777778	1	6.88888888888889	5.88888888888889	6.88888888888889
chr3_155968828	12.2222222222222	2.88888888888889	5.66666666666667	5.44444444444444	7.11111111111111	6.88888888888889	2	2.88888888888889	0.777777777777778	4.61111111111111	4.88888888888889	0	0	4.66666666666667	2.55555555555556	2.88888888888889	5.88888888888889	3.72222222222222
chr1_248255784	1.94444444444444	5.88888888888889	8.11111111111111	11	6.88888888888889	14.5	7.72222222222222	9.05555555555556	13.4444444444444	8.44444444444444	4.88888888888889	9.55555555555556	4.77777777777778	11.1666666666667	8.44444444444444	4.88888888888889	12.6666666666667	10
chr2_35964981	1.94444444444444	5.66666666666667	10.1111111111111	0	6.44444444444444	6.44444444444444	6.05555555555556	5.77777777777778	6.88888888888889	5.88888888888889	4.66666666666667	5.77777777777778	1	0	2.55555555555556	14.8333333333333	5.77777777777778	1.94444444444444
chr5_106694540	3.22222222222222	14.7777777777778	9	6.88888888888889	6.44444444444444	7.61111111111111	7.94444444444444	3.77777777777778	6.44444444444444	3.66666666666667	10.0555555555556	9.77777777777778	7.94444444444444	8.33333333333333	5.77777777777778	4.66666666666667	10	2
chr1_223068741	6.22222222222222	19.6666666666667	12.3333333333333	18.2222222222222	15.1666666666667	19.6666666666667	13.1111111111111	6	18.1111111111111	11.1111111111111	13.7777777777778	13.4444444444444	7	5.66666666666667	17.1111111111111	9.77777777777778	14.4444444444444	7.88888888888889
chr2_93139065	2.33333333333333	7.55555555555556	4.55555555555556	6.22222222222222	9.77777777777778	9.83333333333333	1.55555555555556	13.2222222222222	10.3333333333333	6.77777777777778	9.11111111111111	8	7.11111111111111	5.44444444444444	7.33333333333333	4.77777777777778	3.27777777777778	7.61111111111111
chr3_92526124	6.88888888888889	14.5	8	1	6.72222222222222	15.6666666666667	4.88888888888889	12.3888888888889	6.22222222222222	10.3888888888889	3.94444444444444	2.55555555555556	5.77777777777778	2.33333333333333	9.77777777777778	3	8.61111111111111	7.94444444444444
chr3_92530124	5.77777777777778	2.77777777777778	4.94444444444444	1.05555555555556	6.11111111111111	7.83333333333333	4.38888888888889	4.88888888888889	5.88888888888889	3.38888888888889	0	6.88888888888889	4.66666666666667	8.66666666666667	4.88888888888889	3.16666666666667	8.44444444444444	3.27777777777778
chr1_143328025	4.66666666666667	5.88888888888889	6.22222222222222	13.8888888888889	11	4.11111111111111	5.44444444444444	17.6666666666667	11.1111111111111	13.8888888888889	3.77777777777778	1.88888888888889	6.33333333333333	4.77777777777778	3.77777777777778	5.88888888888889	6.11111111111111	10.7777777777778
chr10_130651180	1.55555555555556	2	3.38888888888889	3.38888888888889	0	3.77777777777778	6.33333333333333	2	2.61111111111111	4.66666666666667	10.3333333333333	1.38888888888889	0.111111111111111	3.77777777777778	6.88888888888889	3.77777777777778	5.77777777777778	4.11111111111111
chr1_158316550	2.88888888888889	11.7222222222222	26.5555555555556	7.88888888888889	7.88888888888889	11	11.7222222222222	5.88888888888889	1.88888888888889	20.4444444444444	7.83333333333333	10.2777777777778	12.1111111111111	6.33333333333333	16.5555555555556	6.61111111111111	1.22222222222222	18
chr12_35122351	9.22222222222222	2.83333333333333	2	4.66666666666667	0	6.61111111111111	5.77777777777778	3.77777777777778	0	3.5	2	2.55555555555556	7.83333333333333	1.33333333333333	5.88888888888889	2	8.33333333333333	7.83333333333333
chr12_35158872	8.44444444444444	12.3333333333333	3.77777777777778	2.88888888888889	5.88888888888889	8.83333333333333	1.55555555555556	5.55555555555556	3.77777777777778	1.38888888888889	13.1111111111111	8.11111111111111	6.11111111111111	0	5.88888888888889	7	1.55555555555556	2
chr12_35163872	3.77777777777778	2.88888888888889	8.72222222222222	3.44444444444444	4.11111111111111	2.55555555555556	3.77777777777778	3.66666666666667	2	8.44444444444444	4.11111111111111	3.61111111111111	1.94444444444444	10.7777777777778	5.05555555555556	4.66666666666667	4.88888888888889	3.77777777777778
chr3_92436561	11	18.1666666666667	8.44444444444444	18.1111111111111	13.8333333333333	21.2222222222222	17.6666666666667	12.6666666666667	7	11.6666666666667	17.1111111111111	7.83333333333333	15.3333333333333	6.88888888888889	13.1111111111111	15.1111111111111	10	15
chr5_130263407	22.4444444444444	13.6666666666667	13.1666666666667	20.4444444444444	25.8888888888889	10	5.88888888888889	16.2222222222222	16.7777777777778	8.88888888888889	11.1111111111111	7.61111111111111	11.5555555555556	19	5.88888888888889	18.1111111111111	17.4444444444444	20.8888888888889
chr7_25985631	5.16666666666667	7.77777777777778	5.33333333333333	8.66666666666667	5.44444444444444	4.66666666666667	3.77777777777778	0.888888888888889	13.7777777777778	11	11.1111111111111	3.66666666666667	8.44444444444444	7.88888888888889	5.5	2	6.88888888888889	1.38888888888889
chr5_48760389	6.16666666666667	4.61111111111111	9.77777777777778	6.88888888888889	3.66666666666667	4.38888888888889	5.44444444444444	2.55555555555556	2.22222222222222	3.77777777777778	1.38888888888889	1.94444444444444	3.77777777777778	2	7.83333333333333	8.44444444444444	4.66666666666667	2.16666666666667
chr22_34677015	0.444444444444444	10.3333333333333	15.5555555555556	5.88888888888889	17.0555555555556	17.4444444444444	10.6111111111111	12.6666666666667	4.77777777777778	6.88888888888889	12.3333333333333	13.1666666666667	11	16.3333333333333	19.1111111111111	14.5555555555556	6.77777777777778	10.6666666666667
chr13_111496589	1.38888888888889	5.88888888888889	2	11	2	1	3.55555555555556	2	4.05555555555556	1.55555555555556	1	5.77777777777778	3.66666666666667	0.777777777777778	2.61111111111111	1.33333333333333	6.88888888888889	3.66666666666667
chr16_46401146	771	677.388888888889	732.388888888889	771	732.388888888889	771	771	677.388888888889	732.388888888889	771	732.388888888889	703.277777777778	771	771	771	732.388888888889	732.388888888889	771
chr1_95292661	8.11111111111111	8.33333333333333	5.44444444444444	6.22222222222222	9.22222222222222	19.8333333333333	7	9.83333333333333	8.33333333333333	13.3888888888889	2.88888888888889	5.44444444444444	6.88888888888889	10	11.1111111111111	7.83333333333333	11.1111111111111	14.5555555555556
chr22_28874252	1.83333333333333	4.66666666666667	2	0	2.55555555555556	4.55555555555556	2.44444444444444	5.44444444444444	6.22222222222222	2	8.44444444444444	7.66666666666667	7.33333333333333	4.88888888888889	4.05555555555556	6.22222222222222	2.88888888888889	4.38888888888889
chr1_237020510	8.44444444444444	13.0555555555556	1.55555555555556	6.05555555555556	12.6666666666667	4.11111111111111	11.3333333333333	4.77777777777778	15	12.8888888888889	9	4.11111111111111	10.2222222222222	10.8888888888889	10.3333333333333	13.6666666666667	6.16666666666667	8.44444444444444
chr1_237023510	3.55555555555556	4.77777777777778	6.61111111111111	0.444444444444444	4.05555555555556	5.44444444444444	0	6.61111111111111	4.88888888888889	4.11111111111111	1.22222222222222	2.55555555555556	2.88888888888889	5.88888888888889	4.11111111111111	4.55555555555556	3.77777777777778	0
chr12_130922390	0.166666666666667	8.44444444444444	7	0.888888888888889	7.77777777777778	6.55555555555556	0.666666666666667	8.83333333333333	0.111111111111111	1.16666666666667	5.44444444444444	6.61111111111111	8.44444444444444	1.55555555555556	4.66666666666667	4.88888888888889	3.88888888888889	4.77777777777778
chr13_79819758	18.1666666666667	12.3333333333333	8.44444444444444	8.33333333333333	6.11111111111111	13.3888888888889	5.55555555555556	4.11111111111111	14.4444444444444	13.9444444444444	4.11111111111111	18.2222222222222	4.77777777777778	13.8888888888889	7.94444444444444	13.7777777777778	14.7222222222222	5.88888888888889
chr1_246716650	4.77777777777778	15.1666666666667	3.11111111111111	8.44444444444444	8.88888888888889	6.33333333333333	2.55555555555556	15.1111111111111	20.7222222222222	10	9.55555555555556	4.11111111111111	8.11111111111111	13.2222222222222	15.1111111111111	5.83333333333333	10.3333333333333	5.44444444444444
chr14_81544539	10.6111111111111	6.11111111111111	20.4444444444444	8.44444444444444	7	5.16666666666667	6.05555555555556	2.11111111111111	9.61111111111111	10	6.11111111111111	4.88888888888889	12.6666666666667	11.3333333333333	4.66666666666667	0.111111111111111	10.1111111111111	3.38888888888889
